Time,ID,Name,Event Category,Event Action
202109191146,B1078,A1078,View Question,課程宗旨 - PIPLS - /333792
202109191146,B1078,A1078,View Tag Page,Recent questions tagged question - PIPLS - /tag/question
202109191147,B1078,A1078,View Home,2021-1-C Language - PIPLS - /home_pipls
202109191147,B1078,A1078,View Question,關於課程.. - PIPLS - /333790
202109191147,B1078,A1078,View Tag Page,Recent questions tagged info - PIPLS - /tag/info
202109191148,B1078,A1078,View Home,2021-1-C Language - PIPLS - /home_pipls
202109191148,B1078,A1078,View Page,Course overview - PIPLS - /categories
202109191148,B1078,A1078,View Question List,Recent questions and answers in 2021-1-C Language - PIPLS - /2021-1-c-language
202109191207,B1043,A1043,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109191207,B1043,A1043,View PDF,第五單元投影片 - PIPLS - /328108
202109191207,B1043,A1043,View Resource,第五單元投影片 - PIPLS - /328108
202109191208,B1043,A1043,View PDF,第五單元投影片 - PIPLS - /328108
202109191209,B1079,A1079,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109191209,B1043,A1043,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109191215,B1043,A1043,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109191215,B1043,A1043,View Question List,Recent questions in Week 12 (考前練習，不計分) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-12-考-前-練-習-，-不-計-分
202109191216,B1043,A1043,View Question,Week 12 Homework 5 - PIPLS - /333431/week-12-homework-5
202109191217,B1043,A1043,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109191218,B1043,A1043,View Error,QUESTION_OVERDUE - /328095/week-4-homework-4
202109191218,B1043,A1043,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109191218,B1043,A1043,View Resource,Week4 詳解 - PIPLS - /328960/week4
202109191223,B1043,A1043,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109191223,B1043,A1043,View Question,Week 12 Homework 6 - PIPLS - /333432/week-12-homework-6
202109191223,B1043,A1043,View Resource,Week4 詳解 - PIPLS - /328960/week4
202109191240,B1080,A1080,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109191240,B1080,A1080,View Question List,Recent questions in Week 6 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-6
202109191255,B1065,A1065,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109191255,B1065,A1065,View Question,Week 12 Homework 7 - PIPLS - /333433/week-12-homework-7
202109191255,B1065,A1065,View Question,Week 12 Homework 6 - PIPLS - /333432/week-12-homework-6
202109191255,B1065,A1065,View Question List,Week 13(期末考) 中沒有問題 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-13-期-末-考
202109191255,B1065,A1065,View Question List,Week 12 (考前練習，不計分) 中最新問題 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-12-考-前-練-習-，-不-計-分
202109191307,B1005,A1005,View Question,Week 12 Homework 5 - PIPLS - /333431/week-12-homework-5
202109191308,B1065,A1065,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109191308,B1065,A1065,View PDF,第九單元投影片 - PIPLS - /331376
202109191308,B1065,A1065,View Question List,Week 8 中最新問題 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-8
202109191308,B1065,A1065,View Resource,第九單元投影片 - PIPLS - /331376
202109191309,B1065,A1065,View PDF,第九單元投影片 - PIPLS - /331376
202109191312,B1065,A1065,View PDF,第九單元投影片 - PIPLS - /331376
202109191313,B1065,A1065,View PDF,第九單元投影片 - PIPLS - /331376
202109191314,B1065,A1065,View PDF,第九單元投影片 - PIPLS - /331376
202109191315,B1065,A1065,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109191315,B1065,A1065,View Question List,Week 8 中最新問題 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-8
202109191315,B1065,A1065,View Resource,Week8 詳解 - PIPLS - /331748/week8
202109191316,B1065,A1065,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109191316,B1065,A1065,View Resource,Week9 詳解 - PIPLS - /332268/week9
202109191317,B1065,A1065,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109191317,B1065,A1065,View Resource,Week10 詳解 - PIPLS - /332892/week10
202109191323,B1005,A1005,View Question,Week 12 Homework 5 - PIPLS - /333431/week-12-homework-5
202109191328,B1036,A1036,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109191333,B1036,A1036,View Resource,Week7 詳解 - PIPLS - /331359/week7
202109191335,B1048,A1048,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109191335,B1036,A1036,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109191335,B1048,A1048,View PDF,第一單元投影片 - PIPLS - /325895
202109191335,B1048,A1048,View Question List,Week 13(期末考) 中沒有問題 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-13-期-末-考
202109191335,B1048,A1048,View Resource,第一單元投影片 - PIPLS - /325895
202109191335,B1036,A1036,View Resource,Week6 詳解 - PIPLS - /330880/week6
202109191336,B1036,A1036,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109191336,B1048,A1048,View PDF,第一單元投影片 - PIPLS - /325895
202109191336,B1036,A1036,View Resource,Week10 詳解 - PIPLS - /332892/week10
202109191338,B1036,A1036,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109191338,B1048,A1048,View PDF,第一單元投影片 - PIPLS - /325895
202109191339,B1009,A1009,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109191339,B1009,A1009,View Question List,No questions in Week 13(期末考) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-13-期-末-考
202109191340,B1048,A1048,View PDF,第一單元投影片 - PIPLS - /325895
202109191342,B1065,A1065,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109191342,B1065,A1065,View Resource,Week 12 參考解答 - PIPLS - /333545/week-12
202109191343,B1048,A1048,View PDF,第一單元投影片 - PIPLS - /325895
202109191344,B1048,A1048,View PDF,第一單元投影片 - PIPLS - /325895
202109191345,B1065,A1065,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109191345,B1065,A1065,View Question,Week 12 Homework 8 - PIPLS - /333434/week-12-homework-8
202109191345,B1065,A1065,View Question,Week 12 Homework 6 - PIPLS - /333432/week-12-homework-6
202109191345,B1065,A1065,View Question List,Week 12 (考前練習，不計分) 中最新問題 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-12-考-前-練-習-，-不-計-分
202109191346,B1048,A1048,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109191346,B1048,A1048,View PDF,第一單元投影片 - PIPLS - /325895
202109191346,B1048,A1048,View PDF,第二單元投影片 - PIPLS - /326900
202109191346,B1048,A1048,View Resource,第二單元投影片 - PIPLS - /326900
202109191348,B1048,A1048,View PDF,第二單元投影片 - PIPLS - /326900
202109191350,B1048,A1048,View PDF,第二單元投影片 - PIPLS - /326900
202109191350,B1036,A1036,View Resource,Week9 詳解 - PIPLS - /332268/week9
202109191352,B1048,A1048,View PDF,第二單元投影片 - PIPLS - /326900
202109191356,B1036,A1036,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109191357,B1036,A1036,View Resource,Week9 詳解 - PIPLS - /332268/week9
202109191415,B1026,A1026,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109191415,B1026,A1026,View Question List,No questions in Week 13(期末考) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-13-期-末-考
202109191416,B1026,A1026,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109191416,B1026,A1026,View Question List,Recent questions in Week 12 (考前練習，不計分) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-12-考-前-練-習-，-不-計-分
202109191416,B1026,A1026,View Resource,期末考試規定 - PIPLS - /333746
202109191426,B1048,A1048,View PDF,第二單元投影片 - PIPLS - /326900
202109191433,B1005,A1005,View Question,Week 12 Homework 5 - PIPLS - /333431/week-12-homework-5
202109191435,B1020,A1020,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109191435,B1042,A1042,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109191435,B1048,A1048,View PDF,第二單元投影片 - PIPLS - /326900
202109191435,B1042,A1042,View Resource,期末考試規定 - PIPLS - /333746
202109191435,B1020,A1020,View Resource,考試注意事項 - PIPLS - /333435
